"Part","Description","ClassID","Costing Method","Qty On Hand","Last Labor","Last Material","Last Burden","Last Subcontract","LastUnit","LastExtend","Avg. Labor","Avg. Material","Avg. Burden","Avg. Subcontract","AvgUnit","AvgExtend","Std. Labor","Std. Burden","Std. Material","Std. Subcontract","Std. Material Burden","STDUnit","StdExtended","Type"
"3-62327CO","PC Board Cover","COWN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-62329","MOTOR MOUNT","FNAV","S",0.00,6.09550,0.38610,18.97220,0.45240,25.906,0.000,6.09550,0.38610,18.97220,0.45240,25.906,0.000,6.09550,18.97220,0.38610,0.45240,0.07720,25.98,0.00,"M"
"3-62329","MOTOR MOUNT","FNAV","S",0.00,6.09550,0.38610,18.97220,0.45240,25.906,0.000,6.09550,0.38610,18.97220,0.45240,25.906,0.000,6.09550,18.97220,0.38610,0.45240,0.07720,25.98,0.00,"M"
"3-62329CO","MOTOR MOUNT","COWN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-62329CO","MOTOR MOUNT","COWN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-62329CO","MOTOR MOUNT","COWN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-62354","RINGLIGHT MOUNT","FNAV","S",0.00,7.19020,5.45430,14.16800,0.60000,27.413,0.000,7.19020,5.45430,14.16800,0.60000,27.413,0.000,7.19020,14.16800,5.45430,0.60000,1.09090,28.50,0.00,"M"
"3-62355","V-GROOVE COUPLER","FNAV","S",0.00,7.36120,0.77880,11.99740,0.45000,20.587,0.000,7.36120,0.77880,11.99740,0.45000,20.587,0.000,7.36120,11.99740,0.77880,0.45000,0.15590,20.74,0.00,"M"
"3-62404","LENS CELL","FNAV","S",0.00,2.80710,0.69940,6.21980,0.45000,10.176,0.000,2.81090,0.69940,6.22670,0.45000,10.187,0.000,2.81090,6.22670,0.69940,0.45000,0.13990,10.33,0.00,"M"
"3-62405","Heatsink Mount","FNAV","S",0.00,4.77640,1.35710,10.12090,1.15670,17.411,0.000,4.77640,1.35710,10.12090,1.15670,17.411,0.000,4.77640,10.12090,1.35710,1.15670,0.27140,17.68,0.00,"M"
"3-62405","Heatsink Mount","FNAV","S",0.00,4.77640,1.35710,10.12090,1.15670,17.411,0.000,4.77640,1.35710,10.12090,1.15670,17.411,0.000,4.77640,10.12090,1.35710,1.15670,0.27140,17.68,0.00,"M"
"3-62405CO","Heatsink Mount","COWN","S",14.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-62405CO","Heatsink Mount","COWN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-62405CO","Heatsink Mount","COWN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-62406","Wire Clamp","FNAV","S",0.00,0.47300,0.25630,1.33420,0.50000,2.564,0.000,0.47300,0.25630,1.33420,0.50000,2.564,0.000,0.47300,1.33420,0.25630,0.50000,0.05130,2.61,0.00,"M"
"3-62406","Wire Clamp","FNAV","S",0.00,0.47300,0.25630,1.33420,0.50000,2.564,0.000,0.47300,0.25630,1.33420,0.50000,2.564,0.000,0.47300,1.33420,0.25630,0.50000,0.05130,2.61,0.00,"M"
"3-62406CO","Wire Clamp","COWN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-62406CO","Wire Clamp","COWN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-62406CO","Wire Clamp","COWN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-6242","LENS CELL","FNAV","S",0.00,7.06850,1.07770,12.29330,1.00000,21.440,0.000,7.66300,1.06110,12.97230,0.97170,22.668,0.000,7.66300,12.97230,1.06110,0.97170,0.21220,22.88,0.00,"M"
"3-6242","LENS CELL","FNAV","S",0.00,7.06850,1.07770,12.29330,1.00000,21.440,0.000,7.66300,1.06110,12.97230,0.97170,22.668,0.000,7.66300,12.97230,1.06110,0.97170,0.21220,22.88,0.00,"M"
"3-6242CO","Lens Ring","COWN","S",9.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-6242CO","Lens Ring","COWN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-6242CO","Lens Ring","COWN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-6243","LENS RING","FNAV","S",0.00,1.23960,0.26970,2.39510,0.40000,4.304,0.000,1.26870,0.26790,2.43680,0.41460,4.388,0.000,1.26870,2.43680,0.26790,0.41460,0.05360,4.44,0.00,"M"
"3-6243","LENS RING","FNAV","S",0.00,1.23960,0.26970,2.39510,0.40000,4.304,0.000,1.26870,0.26790,2.43680,0.41460,4.388,0.000,1.26870,2.43680,0.26790,0.41460,0.05360,4.44,0.00,"M"
"3-6243CO","LENS RING","COWN","S",9.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-6243CO","LENS RING","COWN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-6243CO","LENS RING","COWN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-6244","LENS RING","FNAV","S",0.00,3.45350,0.13330,5.31550,0.00000,8.902,0.000,3.45350,0.13330,5.31550,0.00000,8.902,0.000,3.45350,5.31550,0.13330,0.00000,0.02660,8.93,0.00,"M"
"3-6244","LENS RING","FNAV","S",0.00,3.45350,0.13330,5.31550,0.00000,8.902,0.000,3.45350,0.13330,5.31550,0.00000,8.902,0.000,3.45350,5.31550,0.13330,0.00000,0.02660,8.93,0.00,"M"
"3-6244CO","LENS RING","COWN","S",15.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-6244CO","LENS RING","COWN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-6244CO","LENS RING","COWN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-6247","SUPPORT","FNAV","S",0.00,6.25710,2.80460,12.43920,0.88310,22.384,0.000,6.35950,2.92820,12.55660,0.84660,22.691,0.000,6.35950,12.55660,2.92820,0.84660,0.58570,23.28,0.00,"M"
"3-6247","SUPPORT","FNAV","S",24.00,6.25710,2.80460,12.43920,0.88310,22.384,0.000,6.35950,2.92820,12.55660,0.84660,22.691,0.000,6.35950,12.55660,2.92820,0.84660,0.58570,23.28,558.64,"M"
"3-6249","Lens Ring","FNAV","S",0.00,3.73670,0.22870,6.48200,0.45000,10.897,0.000,2.93410,0.19020,5.19630,0.53970,8.860,0.000,2.93410,5.19630,0.19020,0.53970,0.03800,8.90,0.00,"M"
"3-6249","Lens Ring","FNAV","S",9.00,3.73670,0.22870,6.48200,0.45000,10.897,0.000,2.93410,0.19020,5.19630,0.53970,8.860,0.000,2.93410,5.19630,0.19020,0.53970,0.03800,8.90,80.08,"M"
"3-6250","Lens Ring","FNAV","S",0.00,1.97670,0.19110,3.74110,0.40000,6.309,0.000,1.97670,0.19110,3.74110,0.40000,6.309,0.000,1.97670,3.74110,0.19110,0.40000,0.03820,6.35,0.00,"M"
"3-6250","Lens Ring","FNAV","S",0.00,1.97670,0.19110,3.74110,0.40000,6.309,0.000,1.97670,0.19110,3.74110,0.40000,6.309,0.000,1.97670,3.74110,0.19110,0.40000,0.03820,6.35,0.00,"M"
"3-6250CO","Lens Ring","COWN","S",14.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-6250CO","Lens Ring","COWN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-6250CO","Lens Ring","COWN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-62832","OUTER SLEEVE","FNAV","S",0.00,7.32920,1.44600,10.97740,0.97320,20.726,0.000,7.32920,1.44600,10.97740,0.97320,20.726,0.000,7.32920,10.97740,1.44600,0.97320,0.28910,21.01,0.00,"M"
"3-62832","OUTER SLEEVE","FNAV","S",0.00,7.32920,1.44600,10.97740,0.97320,20.726,0.000,7.32920,1.44600,10.97740,0.97320,20.726,0.000,7.32920,10.97740,1.44600,0.97320,0.28910,21.01,0.00,"M"
"3-62832CO","OUTER SLEEVE","COWN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-62832CO","OUTER SLEEVE","COWN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-62832CO","OUTER SLEEVE","COWN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-62833","LENS MOUNT","FNAV","S",0.00,23.75930,1.64070,40.01860,0.95000,66.369,0.000,23.75930,1.64070,40.01860,0.95000,66.369,0.000,23.75930,40.01860,1.64070,0.95000,0.32860,66.70,0.00,"M"
"3-62834","SPACER","FNAV","S",0.00,3.77610,0.78950,4.52740,0.40000,9.493,0.000,3.77610,0.78950,4.52740,0.40000,9.493,0.000,3.77610,4.52740,0.78950,0.40000,0.15790,9.65,0.00,"M"
"3-62834","SPACER","FNAV","S",0.00,3.77610,0.78950,4.52740,0.40000,9.493,0.000,3.77610,0.78950,4.52740,0.40000,9.493,0.000,3.77610,4.52740,0.78950,0.40000,0.15790,9.65,0.00,"M"
"3-62864","Detent Ring","FNAV","S",0.00,2.12590,0.00000,5.16820,0.00000,7.294,0.000,2.79400,0.24920,6.81030,0.00000,9.854,0.000,2.79400,6.81030,0.24920,0.00000,0.04990,9.90,0.00,"M"
"3-62864","Detent Ring","FNAV","S",55.00,2.12590,0.00000,5.16820,0.00000,7.294,0.000,2.79400,0.24920,6.81030,0.00000,9.854,0.000,2.79400,6.81030,0.24920,0.00000,0.04990,9.90,544.69,"M"
"3-62867","Coupler","FNAV","S",0.00,8.42030,0.90950,13.99950,0.80000,24.129,0.000,8.49460,0.91020,14.06830,0.80640,24.280,0.000,8.49460,14.06830,0.91020,0.80640,0.18220,24.46,0.00,"M"
"3-62867","Coupler","FNAV","S",0.00,8.42030,0.90950,13.99950,0.80000,24.129,0.000,8.49460,0.91020,14.06830,0.80640,24.280,0.000,8.49460,14.06830,0.91020,0.80640,0.18220,24.46,0.00,"M"
"3-62867CO","Coupler","COWN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-62867CO","Coupler","COWN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-62867CO","Coupler","COWN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-62868","Lens Ring","FNAV","S",0.00,4.80480,0.32540,7.96140,0.00000,13.092,0.000,4.53450,0.31500,7.53000,0.11330,12.493,0.000,4.53450,7.53000,0.31500,0.11330,0.06290,12.56,0.00,"M"
"3-62868","Lens Ring","FNAV","S",0.00,4.80480,0.32540,7.96140,0.00000,13.092,0.000,4.53450,0.31500,7.53000,0.11330,12.493,0.000,4.53450,7.53000,0.31500,0.11330,0.06290,12.56,0.00,"M"
"3-62868CO","Lens Ring","COWN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-62868CO","Lens Ring","COWN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-62868CO","Lens Ring","COWN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-62870","Mirror Mount","FNAV","S",0.00,16.65510,3.37050,24.70920,1.25000,45.985,0.000,16.65510,3.37050,24.70920,1.25000,45.985,0.000,16.65510,24.70920,3.37050,1.25000,0.67410,46.66,0.00,"M"
"3-62870","Mirror Mount","FNAV","S",0.00,16.65510,3.37050,24.70920,1.25000,45.985,0.000,16.65510,3.37050,24.70920,1.25000,45.985,0.000,16.65510,24.70920,3.37050,1.25000,0.67410,46.66,0.00,"M"
"3-62870CO","Mirror Mount","COWN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-62870CO","Mirror Mount","COWN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-62870CO","Mirror Mount","COWN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-62871","MIRROR COVER","FNAV","S",0.00,0.02260,0.00000,0.02980,0.00000,0.052,0.000,1.89480,0.68700,3.17110,0.51070,6.264,0.000,1.89480,3.17110,0.68700,0.51070,0.13740,6.40,0.00,"M"
"3-62871","MIRROR COVER","FNAV","S",0.00,0.02260,0.00000,0.02980,0.00000,0.052,0.000,1.89480,0.68700,3.17110,0.51070,6.264,0.000,1.89480,3.17110,0.68700,0.51070,0.13740,6.40,0.00,"M"
"3-62871CO","MIRROR COVER","COWN","S",137.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-62871CO","MIRROR COVER","COWN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-62871CO","MIRROR COVER","COWN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-62918","LENS TUBE, .5X","FNAV","S",0.00,13.63790,0.93640,23.11500,0.00000,37.689,0.000,13.63790,0.93640,23.11500,0.00000,37.689,0.000,13.63790,23.11500,0.93640,0.00000,0.18710,37.88,0.00,"M"
"3-62918","LENS TUBE, .5X","FNAV","S",7.00,13.63790,0.93640,23.11500,0.00000,37.689,0.000,13.63790,0.93640,23.11500,0.00000,37.689,0.000,13.63790,23.11500,0.93640,0.00000,0.18710,37.88,265.13,"M"
"3-62919","ADJUSTABLE TUBE, .5X","FNAV","S",0.00,10.02420,0.82830,17.41750,0.00000,28.270,0.000,10.68610,0.88740,18.61260,0.29920,30.485,0.000,10.68610,18.61260,0.88740,0.29920,0.17760,30.66,0.00,"M"
"3-6296","Lens Ring","FNAV","S",0.00,0.55190,0.19470,0.98200,0.35000,2.079,0.000,0.54730,0.19400,0.97360,0.18590,1.901,0.000,0.54730,0.97360,0.19400,0.18590,0.03880,1.94,0.00,"M"
"3-6296","Lens Ring","FNAV","S",47.00,0.55190,0.19470,0.98200,0.35000,2.079,0.000,0.54730,0.19400,0.97360,0.18590,1.901,0.000,0.54730,0.97360,0.19400,0.18590,0.03880,1.94,91.16,"M"
"3-6297","FIXED LENS CELL","FNAV","S",0.00,1.01630,0.28460,2.29210,0.69050,4.284,0.000,1.01630,0.28460,2.29210,0.69050,4.284,0.000,1.01630,2.29210,0.28460,0.69050,0.05690,4.34,0.00,"M"
"3-6297","FIXED LENS CELL","FNAV","S",79.00,1.01630,0.28460,2.29210,0.69050,4.284,0.000,1.01630,0.28460,2.29210,0.69050,4.284,0.000,1.01630,2.29210,0.28460,0.69050,0.05690,4.34,342.89,"M"
"3-63511","TUBE, MOUNT, DOVETAIL TO FEMALE T2","FNAV","S",0.00,5.33080,0.50470,8.36180,0.45000,14.647,0.000,5.30750,0.49530,8.35940,0.42860,14.591,0.000,5.30750,8.35940,0.49530,0.42860,0.09900,14.69,0.00,"M"
"3-63511","TUBE, MOUNT, DOVETAIL TO FEMALE T2","FNAV","S",0.00,5.33080,0.50470,8.36180,0.45000,14.647,0.000,5.30750,0.49530,8.35940,0.42860,14.591,0.000,5.30750,8.35940,0.49530,0.42860,0.09900,14.69,0.00,"M"
"3-63511CO","TUBE, MOUNT, DOVETAIL TO FEMALE T2","COWN","S",15.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-63511CO","TUBE, MOUNT, DOVETAIL TO FEMALE T2","COWN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-63511CO","TUBE, MOUNT, DOVETAIL TO FEMALE T2","COWN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-63514","A & B LENS CELL","FNAV","S",0.00,8.56590,1.32600,14.59130,0.78130,25.265,0.000,8.65700,1.30170,14.84010,0.77000,25.569,0.000,8.65700,14.84010,1.30170,0.77000,0.26030,25.83,0.00,"M"
"3-63675","EXTENSION, SIDE SCATTER SNOUT","FNAV","S",0.00,26.27000,2.14290,47.80290,0.62860,76.844,0.000,10.74980,0.95590,20.17880,0.62000,32.505,0.000,10.74980,20.17880,0.95590,0.62000,0.19120,32.70,0.00,"M"
"3-63675","EXTENSION, SIDE SCATTER SNOUT","FNAV","S",27.00,26.27000,2.14290,47.80290,0.62860,76.844,0.000,10.74980,0.95590,20.17880,0.62000,32.505,0.000,10.74980,20.17880,0.95590,0.62000,0.19120,32.70,882.78,"M"
"3-63676","HOUSING, SNOUT","FNAV","S",0.00,5.92330,0.11670,12.37870,0.65000,19.069,0.000,5.92330,0.11670,12.37870,0.65000,19.069,0.000,5.92330,12.37870,0.11670,0.65000,0.02330,19.09,0.00,"M"
"3-63676","HOUSING, SNOUT","FNAV","S",12.00,5.92330,0.11670,12.37870,0.65000,19.069,0.000,5.92330,0.11670,12.37870,0.65000,19.069,0.000,5.92330,12.37870,0.11670,0.65000,0.02330,19.09,229.10,"M"
"3-63851","RING, DETENT, (TOYO), 0.5x POSITION","FNAV","S",0.00,6.57450,1.60300,10.87150,0.00000,19.049,0.000,6.57450,1.60300,10.87150,0.00000,19.049,0.000,6.57450,10.87150,1.60300,0.00000,0.32050,19.37,0.00,"M"
"3-63851","RING, DETENT, (TOYO), 0.5x POSITION","FNAV","S",0.00,6.57450,1.60300,10.87150,0.00000,19.049,0.000,6.57450,1.60300,10.87150,0.00000,19.049,0.000,6.57450,10.87150,1.60300,0.00000,0.32050,19.37,0.00,"M"
"3-63851CO","RING, DETENT, (TOYO), 0.5x POSITION","COWN","S",8.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-63851CO","RING, DETENT, (TOYO), 0.5x POSITION","COWN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-63851CO","RING, DETENT, (TOYO), 0.5x POSITION","COWN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-63979","INTERFACE, LOWER, COAX, NO FF","FNAV","S",0.00,30.99460,1.97640,55.66170,1.90580,90.539,0.000,30.99460,1.97640,55.66170,1.90580,90.539,0.000,30.99460,55.66170,1.97640,1.90580,0.39500,90.93,0.00,"M"
"3-63979","INTERFACE, LOWER, COAX, NO FF","FNAV","S",0.00,30.99460,1.97640,55.66170,1.90580,90.539,0.000,30.99460,1.97640,55.66170,1.90580,90.539,0.000,30.99460,55.66170,1.97640,1.90580,0.39500,90.93,0.00,"M"
"3-63979CO","INTERFACE, LOWER, COAX, NO FF","COWN","S",9.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-63979CO","INTERFACE, LOWER, COAX, NO FF","COWN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-63979CO","INTERFACE, LOWER, COAX, NO FF","COWN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-64210","Housing, Heatsink, Adjustable LED","FNAV","S",0.00,10.49080,3.48310,18.47170,1.20000,33.646,0.000,10.49080,3.48310,18.47170,1.20000,33.646,0.000,10.49080,18.47170,3.48310,1.20000,0.69660,34.34,0.00,"M"
"3-64211","Cell, Focus, Adjustable LED","FNAV","S",0.00,4.97910,0.62790,8.14660,0.00000,13.754,0.000,5.06980,0.61070,8.28600,0.07360,14.040,0.000,5.06980,8.28600,0.61070,0.07360,0.12210,14.16,0.00,"M"
"3-64211","Cell, Focus, Adjustable LED","FNAV","S",0.00,4.97910,0.62790,8.14660,0.00000,13.754,0.000,5.06980,0.61070,8.28600,0.07360,14.040,0.000,5.06980,8.28600,0.61070,0.07360,0.12210,14.16,0.00,"M"
"3-64211CO","Cell, Focus, Adjustable LED","COWN","S",36.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-64211CO","Cell, Focus, Adjustable LED","COWN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-64211CO","Cell, Focus, Adjustable LED","COWN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-64212","Dove Tail, Adjustable LED","FNAV","S",0.00,1.47060,0.35010,3.70110,0.00000,5.522,0.000,1.47060,0.35010,3.70110,0.00000,5.522,0.000,1.47060,3.70110,0.35010,0.00000,0.07000,5.59,0.00,"M"
"3-64212","Dove Tail, Adjustable LED","FNAV","S",0.00,1.47060,0.35010,3.70110,0.00000,5.522,0.000,1.47060,0.35010,3.70110,0.00000,5.522,0.000,1.47060,3.70110,0.35010,0.00000,0.07000,5.59,0.00,"M"
"3-64212CO","Dove Tail, Adjustable LED","COWN","S",14.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-64212CO","Dove Tail, Adjustable LED","COWN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-64212CO","Dove Tail, Adjustable LED","COWN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"3-64859","LOWER INTERFACE, 100MM WD","FNAV","S",0.00,9.16160,1.83810,17.10210,4.00000,32.102,0.000,9.70790,1.85430,17.80100,4.00000,33.363,0.000,9.70790,17.80100,1.85430,4.00000,0.37090,33.73,0.00,"M"
"3-64859","LOWER INTERFACE, 100MM WD","FNAV","S",13.00,9.16160,1.83810,17.10210,4.00000,32.102,0.000,9.70790,1.85430,17.80100,4.00000,33.363,0.000,9.70790,17.80100,1.85430,4.00000,0.37090,33.73,438.54,"M"
